date|code|pre_js|open|high|low|close|cur_js|zd_one|zd_two|cj_volume|cc_volume|zj_volume|cj_amount|DELTA|yhbdl|xql
2023-11-21|SA405P1760|102.00    |97.00     |108.50    |96.00     |108.50    |99.00     |6.50      |-3.00     |44        |138       |-29       |8.54        |-0.3432   |32.70     |0                              
2023-11-21|SA405P1780|110.50    |105.00    |117.50    |101.00    |112.50    |107.00    |2.00      |-3.50     |224       |262       |70        |46.99       |-0.3636   |32.64     |0                              
2023-11-21|SA405P1800|120.50    |114.00    |127.00    |110.00    |121.50    |115.50    |1.00      |-5.00     |74        |142       |-43       |17.29       |-0.3841   |32.58     |0                              
2023-11-21|SA405P1820|130.50    |121.00    |132.00    |121.00    |130.50    |125.00    |0.00      |-5.50     |60        |139       |-45       |14.93       |-0.4050   |32.52     |0                              
2023-11-21|SA405P1840|140.00    |133.50    |142.50    |130.00    |142.50    |134.50    |2.50      |-5.50     |74        |98        |-18       |19.66       |-0.4260   |32.46     |0                              
2023-11-21|SA405P1860|151.50    |142.50    |157.00    |141.00    |157.00    |144.50    |5.50      |-7.00     |52        |168       |-30       |15.06       |-0.4471   |32.40     |0                              
2023-11-21|SA405P1880|163.00    |153.00    |165.00    |150.00    |165.00    |155.00    |2.00      |-8.00     |51        |113       |-30       |15.59       |-0.4680   |32.35     |0                              
2023-11-21|SA405P1900|174.00    |166.50    |179.00    |161.00    |177.00    |166.50    |3.00      |-7.50     |74        |78        |-40       |24.84       |-0.4888   |32.30     |0                              
2023-11-21|SA405P1920|186.00    |175.00    |176.50    |171.50    |171.50    |178.00    |-14.50    |-8.00     |58        |52        |-24       |20.21       |-0.5095   |32.33     |0                              
2023-11-21|SA405P1940|199.00    |0.00      |0.00      |0.00      |0.00      |189.50    |-9.50     |-9.50     |0         |28        |0         |0.00        |-0.5302   |32.35     |0                              
2023-11-21|SA405P1960|212.00    |195.00    |211.50    |195.00    |211.50    |202.00    |-0.50     |-10.00    |2         |18        |0         |0.81        |-0.5499   |32.37     |0                              
2023-11-21|SA405P1980|225.00    |209.00    |209.00    |209.00    |209.00    |215.50    |-16.00    |-9.50     |2         |22        |2         |0.84        |-0.5693   |32.39     |0                              
2023-11-21|SA405P2000|238.50    |221.50    |243.00    |221.50    |243.00    |228.50    |4.50      |-10.00    |31        |32        |-19       |14.73       |-0.5887   |32.41     |0                              
2023-11-21|SA405P2040|267.50    |248.50    |264.00    |248.50    |264.00    |255.50    |-3.50     |-12.00    |4         |20        |2         |2.05        |-0.6262   |32.45     |0                              
2023-11-21|SA405P2080|297.00    |277.00    |296.50    |277.00    |296.50    |284.50    |-0.50     |-12.50    |6         |13        |6         |3.41        |-0.6613   |32.50     |0                              
2023-11-21|SA405P2120|328.00    |306.50    |331.00    |302.00    |331.00    |314.00    |3.00      |-14.00    |8         |8         |8         |5.02        |-0.6953   |32.54     |0                              
2023-11-22|SA405C1360|514.50    |0.00      |0.00      |0.00      |0.00      |504.50    |-10.00    |-10.00    |0         |0         |0         |0.00        |0.9463    |33.45     |0                              
2023-11-22|SA405C1380|496.00    |0.00      |0.00      |0.00      |0.00      |486.00    |-10.00    |-10.00    |0         |0         |0         |0.00        |0.9387    |33.26     |0                              
2023-11-22|SA405C1400|478.00    |0.00      |0.00      |0.00      |0.00      |467.50    |-10.50    |-10.50    |0         |2         |0         |0.00        |0.9302    |33.09     |0                              
2023-11-22|SA405C1420|460.50    |0.00      |0.00      |0.00      |0.00      |449.50    |-11.00    |-11.00    |0         |0         |0         |0.00        |0.9202    |32.94     |0                              
2023-11-22|SA405C1440|442.50    |0.00      |0.00      |0.00      |0.00      |431.50    |-11.00    |-11.00    |0         |0         |0         |0.00        |0.9102    |32.79     |0                              
2023-11-22|SA405C1460|425.00    |0.00      |0.00      |0.00      |0.00      |414.00    |-11.00    |-11.00    |0         |0         |0         |0.00        |0.8996    |32.66     |0                              
2023-11-22|SA405C1480|408.00    |0.00      |0.00      |0.00      |0.00      |396.50    |-11.50    |-11.50    |0         |1         |0         |0.00        |0.8870    |32.54     |0                              
2023-11-22|SA405C1500|391.00    |0.00      |0.00      |0.00      |0.00      |379.50    |-11.50    |-11.50    |0         |1         |0         |0.00        |0.8742    |32.43     |0                              
2023-11-22|SA405C1520|374.50    |0.00      |0.00      |0.00      |0.00      |363.00    |-11.50    |-11.50    |0         |4         |0         |0.00        |0.8615    |32.34     |0                              
2023-11-22|SA405C1540|358.50    |0.00      |0.00      |0.00      |0.00      |347.00    |-11.50    |-11.50    |0         |5         |0         |0.00        |0.8461    |32.25     |0                              
2023-11-22|SA405C1560|343.00    |0.00      |0.00      |0.00      |0.00      |331.00    |-12.00    |-12.00    |0         |98        |0         |0.00        |0.8306    |32.17     |0                              
2023-11-22|SA405C1580|327.00    |0.00      |0.00      |0.00      |0.00      |315.00    |-12.00    |-12.00    |0         |62        |0         |0.00        |0.8151    |32.10     |0                              
2023-11-22|SA405C1600|312.00    |300.00    |300.00    |292.00    |294.00    |300.00    |-18.00    |-12.00    |8         |504       |-8        |4.73        |0.7977    |32.04     |0                              
2023-11-22|SA405C1620|297.50    |0.00      |0.00      |0.00      |0.00      |285.50    |-12.00    |-12.00    |0         |332       |0         |0.00        |0.7797    |31.99     |0                              
2023-11-22|SA405C1640|283.00    |0.00      |0.00      |0.00      |0.00      |271.00    |-12.00    |-12.00    |0         |107       |0         |0.00        |0.7617    |31.94     |0                              
2023-11-22|SA405C1660|269.00    |241.00    |241.00    |241.00    |241.00    |257.00    |-28.00    |-12.00    |4         |165       |-4        |1.93        |0.7427    |31.91     |0                              
2023-11-22|SA405C1680|255.50    |227.00    |241.00    |227.00    |241.00    |244.00    |-14.50    |-11.50    |22        |182       |-1        |10.55       |0.7227    |31.88     |1                              
2023-11-22|SA405C1700|242.50    |221.00    |221.00    |216.00    |216.00    |231.00    |-26.50    |-11.50    |65        |295       |-11       |28.47       |0.7027    |31.85     |0                              
2023-11-22|SA405C1720|229.50    |206.00    |206.00    |206.00    |206.00    |218.00    |-23.50    |-11.50    |5         |139       |-5        |2.06        |0.6825    |31.83     |0                              
2023-11-22|SA405C1740|217.50    |196.00    |205.00    |194.00    |200.50    |206.50    |-17.00    |-11.00    |173       |263       |-7        |69.37       |0.6611    |31.82     |0                              
2023-11-22|SA405C1760|205.50    |183.50    |184.00    |179.00    |179.00    |195.00    |-26.50    |-10.50    |70        |353       |68        |25.49       |0.6399    |31.81     |0                              
2023-11-22|SA405C1780|194.00    |180.50    |180.50    |172.50    |175.00    |183.50    |-19.00    |-10.50    |178       |285       |30        |62.89       |0.6186    |31.80     |0                              
2023-11-22|SA405C1800|183.00    |180.50    |180.50    |160.00    |172.00    |173.00    |-11.00    |-10.00    |144       |497       |64        |47.73       |0.5970    |31.80     |0                              
2023-11-22|SA405C1820|172.50    |159.00    |165.00    |151.50    |152.00    |163.00    |-20.50    |-9.50     |62        |456       |-1        |19.41       |0.5753    |31.81     |0                              
2023-11-22|SA405C1840|162.50    |150.00    |167.00    |142.00    |151.00    |153.50    |-11.50    |-9.00     |65        |415       |21        |19.29       |0.5536    |31.82     |0                              
2023-11-22|SA405C1860|152.50    |151.50    |153.50    |130.50    |141.00    |143.50    |-11.50    |-9.00     |320       |530       |210       |86.31       |0.5321    |31.83     |0                              
2023-11-22|SA405C1880|143.00    |136.00    |137.00    |122.00    |130.50    |135.50    |-12.50    |-7.50     |276       |663       |64        |70.13       |0.5108    |31.85     |0                              
2023-11-22|SA405C1900|134.50    |129.00    |138.00    |113.00    |125.00    |127.00    |-9.50     |-7.50     |706       |3346     |147       |180.15      |0.4897    |31.86     |0                              
2023-11-22|SA405C1920|126.50    |121.00    |128.00    |105.50    |122.50    |119.00    |-4.00     |-7.50     |292       |926       |149       |65.74       |0.4686    |31.89     |0                              
2023-11-22|SA405C1940|118.00    |118.00    |122.00    |99.00     |110.00    |111.00    |-8.00     |-7.00     |279       |1132     |146       |59.36       |0.4480    |31.91     |0                              
2023-11-22|SA405C1960|111.00    |101.50    |110.50    |92.50     |106.00    |104.50    |-5.00     |-6.50     |238       |726       |115       |47.09       |0.4282    |31.94     |0                              
2023-11-22|SA405C1980|104.50    |104.50    |104.50    |86.00     |96.50     |97.50     |-8.00     |-7.00     |323       |533       |123       |59.76       |0.4085    |31.97     |0                              
2023-11-22|SA405C2000|97.50     |89.50     |101.50    |80.50     |90.00     |91.00     |-7.50     |-6.50     |665       |1856     |155       |119.49      |0.3888    |32.00     |0                              
2023-11-22|SA405C2040|85.00     |79.00     |88.00     |70.50     |82.00     |79.50     |-3.00     |-5.50     |194       |755       |9         |30.72       |0.3523    |32.07     |0                              
2023-11-22|SA405C2080|74.50     |67.00     |77.00     |62.50     |63.50     |69.00     |-11.00    |-5.50     |97        |508       |40        |12.89       |0.3172    |32.15     |0                              
2023-11-22|SA405C2120|64.50     |59.00     |68.00     |52.50     |62.00     |60.00     |-2.50     |-4.50     |477       |1147     |-42       |56.93       |0.2851    |32.23     |0                              
2023-11-22|SA405C2160|56.00     |51.00     |61.00     |48.00     |56.00     |52.00     |0.00      |-4.00     |307       |135       |135       |34.01       |0.2550    |32.32     |0                              
2023-11-22|SA405P1360|10.00     |9.50      |10.50     |8.50      |10.00     |9.50      |0.00      |-0.50     |145       |369       |47        |2.75        |-0.0535   |33.45     |0                              
2023-11-22|SA405P1380|11.50     |9.50      |12.00     |9.50      |11.00     |11.00     |-0.50     |-0.50     |30        |384       |0         |0.63        |-0.0603   |33.26     |0                              
2023-11-22|SA405P1400|13.50     |12.00     |12.00     |12.00     |12.00     |12.50     |-1.50     |-1.00     |1         |205       |0         |0.02        |-0.0681   |33.09     |0                              
2023-11-22|SA405P1420|15.50     |15.00     |15.50     |15.00     |15.00     |14.50     |-0.50     |-1.00     |12        |167       |0         |0.37        |-0.0774   |32.94     |0                              
2023-11-22|SA405P1440|17.50     |17.00     |17.00     |17.00     |17.00     |16.50     |-0.50     |-1.00     |1         |143       |1         |0.03        |-0.0868   |32.79     |0                              
2023-11-22|SA405P1460|20.00     |19.00     |19.50     |18.00     |18.00     |19.00     |-2.00     |-1.00     |28        |160       |22        |1.04        |-0.0967   |32.66     |0                              
2023-11-22|SA405P1480|23.00     |20.50     |22.00     |20.50     |22.00     |21.50     |-1.00     |-1.50     |6         |230       |-6        |0.25        |-0.1087   |32.54     |0                              
2023-11-22|SA405P1500|26.00     |26.50     |29.00     |24.00     |25.50     |24.50     |-0.50     |-1.50     |141       |1859     |23        |7.34        |-0.1209   |32.43     |0                              
2023-11-22|SA405P1520|29.50     |26.00     |30.00     |26.00     |30.00     |27.50     |0.50      |-2.00     |19        |288       |-1        |1.11        |-0.1332   |32.34     |0                              
2023-11-22|SA405P1540|33.50     |31.50     |33.00     |30.00     |30.50     |31.50     |-3.00     |-2.00     |35        |297       |24        |2.19        |-0.1481   |32.25     |0                              
2023-11-22|SA405P1560|37.50     |33.50     |38.50     |33.50     |36.00     |35.50     |-1.50     |-2.00     |10        |328       |5         |0.70        |-0.1630   |32.17     |0                              
2023-11-22|SA405P1580|41.50     |40.00     |40.00     |38.50     |39.00     |39.50     |-2.50     |-2.00     |30        |307       |25        |2.37        |-0.1781   |32.10     |0                              
2023-11-22|SA405P1600|46.50     |44.00     |48.50     |40.50     |44.00     |44.50     |-2.50     |-2.00     |442       |3758     |67        |39.20       |-0.1952   |32.04     |0                              
2023-11-22|SA405P1620|52.00     |51.00     |52.50     |48.50     |48.50     |49.50     |-3.50     |-2.50     |43        |253       |29        |4.29        |-0.2128   |31.99     |0                              
2023-11-22|SA405P1640|57.00     |52.00     |58.00     |52.00     |55.00     |55.00     |-2.00     |-2.00     |25        |206       |-1        |2.75        |-0.2304   |31.94     |0                              
2023-11-22|SA405P1660|63.00     |58.00     |66.50     |57.00     |61.00     |61.00     |-2.00     |-2.00     |120       |117       |6         |14.99       |-0.2492   |31.91     |0                              
2023-11-22|SA405P1680|69.50     |70.00     |73.00     |64.00     |70.00     |67.50     |0.50      |-2.00     |290       |162       |-83       |40.42       |-0.2689   |31.88     |0                              
2023-11-22|SA405P1700|76.00     |76.50     |81.50     |70.00     |74.00     |74.50     |-2.00     |-1.50     |127       |288       |5         |19.19       |-0.2887   |31.85     |0                              
2023-11-22|SA405P1720|82.50     |77.00     |88.00     |77.00     |84.00     |81.50     |1.50      |-1.00     |95        |176       |13        |15.88       |-0.3088   |31.83     |0                              
2023-11-22|SA405P1740|90.50     |89.50     |96.00     |89.50     |90.00     |89.50     |-0.50     |-1.00     |157       |241       |43        |29.27       |-0.3298   |31.82     |0                              
2023-11-22|SA405P1760|99.00     |98.50     |104.50    |93.50     |95.50     |98.00     |-3.50     |-1.00     |125       |186       |48        |25.04       |-0.3510   |31.81     |0                              
2023-11-22|SA405P1780|107.00    |106.00    |114.00    |100.00    |108.50    |106.00    |1.50      |-1.00     |147       |318       |56        |31.96       |-0.3722   |31.80     |0                              
2023-11-22|SA405P1800|115.50    |115.00    |125.00    |110.50    |115.00    |115.50    |-0.50     |0.00      |104       |190       |48        |24.48       |-0.3937   |31.80     |0                              
2023-11-22|SA405P1820|125.00    |119.00    |133.00    |119.00    |123.00    |125.50    |-2.00     |0.50      |94        |197       |58        |24.05       |-0.4153   |31.81     |0                              
2023-11-22|SA405P1840|134.50    |129.00    |144.00    |129.00    |135.00    |135.50    |0.50      |1.00      |257       |252       |154       |71.35       |-0.4369   |31.82     |0                              
2023-11-22|SA405P1860|144.50    |140.00    |153.00    |140.00    |143.00    |145.50    |-1.50     |1.00      |116       |210       |42        |34.48       |-0.4585   |31.83     |0                              
2023-11-22|SA405P1880|155.00    |157.50    |165.50    |154.00    |154.00    |157.00    |-1.00     |2.00      |105       |177       |64        |33.47       |-0.4797   |31.85     |0                              
2023-11-22|SA405P1900|166.50    |169.00    |177.00    |168.50    |170.00    |168.50    |3.50      |2.00      |196       |201       |123       |66.98       |-0.5009   |31.86     |0                              
2023-11-22|SA405P1920|178.00    |175.00    |190.00    |171.50    |186.00    |180.50    |8.00      |2.50      |103       |70        |18        |37.88       |-0.5221   |31.89     |0                              
2023-11-22|SA405P1940|189.50    |184.00    |200.00    |184.00    |189.50    |192.50    |0.00      |3.00      |103       |114       |86        |40.55       |-0.5428   |31.91     |0                              
2023-11-22|SA405P1960|202.00    |208.00    |209.00    |196.00    |205.00    |205.50    |3.00      |3.50      |30        |41        |23        |12.32       |-0.5626   |31.94     |0                              
2023-11-22|SA405P1980|215.50    |219.50    |222.50    |219.50    |220.50    |218.50    |5.00      |3.00      |4         |24        |2         |1.77        |-0.5825   |31.97     |0                              
2023-11-22|SA405P2000|228.50    |232.00    |242.00    |230.00    |242.00    |231.50    |13.50     |3.00      |7         |34        |2         |3.27        |-0.6023   |32.00     |0                              
2023-11-22|SA405P2040|255.50    |255.00    |265.00    |255.00    |265.00    |260.00    |9.50      |4.50      |23        |43        |23        |11.81       |-0.6392   |32.07     |0                              
2023-11-22|SA405P2080|284.50    |283.50    |295.50    |283.50    |295.50    |289.00    |11.00     |4.50      |4         |17        |4         |2.32        |-0.6748   |32.15     |0                              
2023-11-22|SA405P2120|314.00    |0.00      |0.00      |0.00      |0.00      |320.00    |6.00      |6.00      |0         |8         |0         |0.00        |-0.7074   |32.23     |0                              
2023-11-22|SA405P2160|345.50    |0.00      |0.00      |0.00      |0.00      |351.50    |6.00      |6.00      |0         |0         |0         |0.00        |-0.7381   |32.32     |0                              
2023-11-23|SA405C1360|504.50    |0.00      |0.00      |0.00      |0.00      |491.00    |-13.50    |-13.50    |0         |0         |0         |0.00        |0.9377    |34.38     |0                              
2023-11-23|SA405C1380|486.00    |0.00      |0.00      |0.00      |0.00      |473.00    |-13.00    |-13.00    |0         |0         |0         |0.00        |0.9287    |34.25     |0                              
2023-11-23|SA405C1400|467.50    |0.00      |0.00      |0.00      |0.00      |455.00    |-12.50    |-12.50    |0         |2         |0         |0.00        |0.9187    |34.12     |0                              
2023-11-23|SA405C1420|449.50    |0.00      |0.00      |0.00      |0.00      |437.00    |-12.50    |-12.50    |0         |0         |0         |0.00        |0.9088    |33.99     |0                              
2023-11-23|SA405C1440|431.50    |0.00      |0.00      |0.00      |0.00      |419.50    |-12.00    |-12.00    |0         |0         |0         |0.00        |0.8979    |33.87     |0                              
2023-11-23|SA405C1460|414.00    |0.00      |0.00      |0.00      |0.00      |402.50    |-11.50    |-11.50    |0         |0         |0         |0.00        |0.8856    |33.75     |0                              
2023-11-23|SA405C1480|396.50    |0.00      |0.00      |0.00      |0.00      |385.50    |-11.00    |-11.00    |0         |1         |0         |0.00        |0.8732    |33.63     |0                              
2023-11-23|SA405C1500|379.50    |564.00    |564.00    |350.50    |350.50    |369.00    |-29.00    |-10.50    |2         |2         |1         |1.83        |0.8605    |33.52     |0                              
2023-11-23|SA405C1520|363.00    |0.00      |0.00      |0.00      |0.00      |353.00    |-10.00    |-10.00    |0         |4         |0         |0.00        |0.8455    |33.40     |0                              
2023-11-23|SA405C1540|347.00    |0.00      |0.00      |0.00      |0.00      |337.00    |-10.00    |-10.00    |0         |5         |0         |0.00        |0.8306    |33.30     |0                              
2023-11-23|SA405C1560|331.00    |0.00      |0.00      |0.00      |0.00      |321.00    |-10.00    |-10.00    |0         |98        |0         |0.00        |0.8156    |33.19     |0                              
2023-11-23|SA405C1580|315.00    |0.00      |0.00      |0.00      |0.00      |306.00    |-9.00     |-9.00     |0         |62        |0         |0.00        |0.7987    |33.09     |0                              
2023-11-23|SA405C1600|300.00    |295.00    |303.00    |295.00    |303.00    |291.00    |3.00      |-9.00     |2         |504       |0         |1.20        |0.7813    |32.99     |0                              
2023-11-23|SA405C1620|285.50    |0.00      |0.00      |0.00      |0.00      |276.50    |-9.00     |-9.00     |0         |332       |0         |0.00        |0.7639    |32.89     |0                              
2023-11-23|SA405C1640|271.00    |0.00      |0.00      |0.00      |0.00      |262.50    |-8.50     |-8.50     |0         |107       |0         |0.00        |0.7456    |32.80     |0                              
2023-11-23|SA405C1660|257.00    |0.00      |0.00      |0.00      |0.00      |249.00    |-8.00     |-8.00     |0         |165       |0         |0.00        |0.7261    |32.71     |0                              
2023-11-23|SA405C1680|244.00    |236.00    |236.00    |236.00    |236.00    |235.50    |-8.00     |-8.50     |1         |181       |-1        |0.47        |0.7066    |32.62     |0                              
2023-11-23|SA405C1700|231.00    |0.00      |0.00      |0.00      |0.00      |222.50    |-8.50     |-8.50     |0         |295       |0         |0.00        |0.6870    |32.54     |0                              
2023-11-23|SA405C1720|218.00    |0.00      |0.00      |0.00      |0.00      |210.50    |-7.50     |-7.50     |0         |139       |0         |0.00        |0.6661    |32.47     |0                              
2023-11-23|SA405C1740|206.50    |193.50    |193.50    |193.50    |193.50    |198.50    |-13.00    |-8.00     |1         |263       |0         |0.39        |0.6451    |32.40     |0                              
2023-11-23|SA405C1760|195.00    |168.50    |188.50    |168.50    |188.50    |187.00    |-6.50     |-8.00     |4         |349       |-4        |1.44        |0.6240    |32.33     |0                              
2023-11-23|SA405C1780|183.50    |162.50    |170.00    |161.00    |161.00    |176.00    |-22.50    |-7.50     |6         |288       |3         |1.96        |0.6027    |32.28     |0                              
2023-11-23|SA405C1800|173.00    |182.00    |182.00    |154.00    |158.00    |166.00    |-15.00    |-7.00     |27        |497       |0         |8.97        |0.5810    |32.23     |0                              
2023-11-23|SA405C1820|163.00    |165.00    |165.00    |141.00    |153.00    |156.00    |-10.00    |-7.00     |71        |444       |-12       |21.11       |0.5594    |32.18     |0                              
2023-11-23|SA405C1840|153.50    |162.00    |162.50    |132.50    |148.00    |145.50    |-5.50     |-8.00     |48        |398       |-17       |13.86       |0.5377    |32.14     |0                              
2023-11-23|SA405C1860|143.50    |148.50    |151.50    |123.50    |133.50    |137.00    |-10.00    |-6.50     |141       |506       |-24       |39.05       |0.5163    |32.12     |0                              
2023-11-23|SA405C1880|135.50    |142.00    |142.00    |117.50    |129.00    |128.50    |-6.50     |-7.00     |105       |646       |-17       |26.96       |0.4950    |32.10     |0                              
2023-11-23|SA405C1900|127.00    |130.50    |136.00    |107.00    |118.00    |120.00    |-9.00     |-7.00     |698       |3485     |139       |171.51      |0.4737    |32.09     |0                              
2023-11-23|SA405C1920|119.00    |122.00    |123.50    |98.50     |105.00    |112.00    |-14.00    |-7.00     |89        |925       |-1        |19.42       |0.4526    |32.08     |0                              
2023-11-23|SA405C1940|111.00    |114.50    |114.50    |95.50     |102.00    |105.00    |-9.00     |-6.00     |87        |1131     |-1        |17.72       |0.4326    |32.09     |0                              
2023-11-23|SA405C1960|104.50    |106.00    |111.00    |89.50     |91.00     |98.50     |-13.50    |-6.00     |88        |715       |-11       |16.85       |0.4127    |32.12     |0                              
2023-11-23|SA405C1980|97.50     |100.00    |107.00    |83.50     |89.50     |92.00     |-8.00     |-5.50     |98        |508       |-25       |18.24       |0.3929    |32.15     |0                              
2023-11-23|SA405C2000|91.00     |95.00     |102.00    |76.50     |86.50     |85.50     |-4.50     |-5.50     |752       |1928     |72        |128.75      |0.3736    |32.19     |0                              
2023-11-23|SA405C2040|79.50     |86.50     |89.50     |66.50     |73.00     |75.00     |-6.50     |-4.50     |220       |761       |6         |33.44       |0.3384    |32.31     |0                              
2023-11-23|SA405C2080|69.00     |72.00     |79.50     |58.00     |64.50     |65.00     |-4.50     |-4.00     |197       |517       |9         |25.18       |0.3039    |32.48     |0                              
2023-11-23|SA405C2120|60.00     |65.00     |69.00     |50.00     |55.50     |57.50     |-4.50     |-2.50     |614       |1174     |27        |70.61       |0.2745    |32.68     |0                              
2023-11-23|SA405C2160|52.00     |58.50     |63.50     |43.00     |49.00     |50.00     |-3.00     |-2.00     |415       |233       |98        |46.27       |0.2459    |32.92     |0                              
2023-11-23|SA405P1360|9.50      |10.00     |13.00     |9.00      |11.50     |11.50     |2.00      |2.00      |202       |438       |69        |4.69        |-0.0612   |34.38     |0                              
2023-11-23|SA405P1380|11.00     |13.50     |13.50     |12.50     |13.00     |13.00     |2.00      |2.00      |52        |384       |0         |1.34        |-0.0695   |34.25     |0                              
2023-11-23|SA405P1400|12.50     |12.50     |17.00     |12.50     |16.00     |15.00     |3.50      |2.50      |36        |200       |-5        |1.12        |-0.0787   |34.12     |0                              
2023-11-23|SA405P1420|14.50     |15.00     |16.50     |14.50     |16.50     |17.50     |2.00      |3.00      |9         |163       |-4        |0.27        |-0.0880   |33.99     |0                              
2023-11-23|SA405P1440|16.50     |17.50     |19.00     |17.50     |19.00     |19.50     |2.50      |3.00      |6         |137       |-6        |0.22        |-0.0983   |33.87     |0                              
2023-11-23|SA405P1460|19.00     |19.50     |23.50     |19.50     |23.50     |22.50     |4.50      |3.50      |8         |159       |-1        |0.36        |-0.1100   |33.75     |0                              
2023-11-23|SA405P1480|21.50     |22.50     |22.50     |22.50     |22.50     |25.50     |1.00      |4.00      |15        |217       |-13       |0.68        |-0.1219   |33.63     |0                              
2023-11-23|SA405P1500|24.50     |24.50     |34.00     |24.50     |29.50     |28.50     |5.00      |4.00      |208       |1830     |-29       |11.91       |-0.1342   |33.52     |0                              
2023-11-23|SA405P1520|27.50     |29.00     |33.50     |29.00     |33.50     |32.50     |6.00      |5.00      |43        |287       |-1        |2.75        |-0.1486   |33.40     |0                              
2023-11-23|SA405P1540|31.50     |33.00     |36.50     |32.50     |36.50     |36.50     |5.00      |5.00      |4         |295       |-2        |0.27        |-0.1631   |33.30     |0                              
2023-11-23|SA405P1560|35.50     |37.00     |41.00     |37.00     |41.00     |40.50     |5.50      |5.00      |4         |326       |-2        |0.31        |-0.1777   |33.19     |0                              
2023-11-23|SA405P1580|39.50     |41.00     |46.00     |41.00     |45.50     |45.00     |6.00      |5.50      |22        |306       |-1        |1.99        |-0.1942   |33.09     |0                              
2023-11-23|SA405P1600|44.50     |44.00     |57.00     |43.00     |50.00     |50.50     |5.50      |6.00      |869       |3568     |-190      |90.33       |-0.2112   |32.99     |0                              
2023-11-23|SA405P1620|49.50     |51.50     |59.00     |51.50     |56.50     |55.50     |7.00      |6.00      |14        |254       |1         |1.57        |-0.2284   |32.89     |0                              
2023-11-23|SA405P1640|55.00     |61.00     |61.00     |61.00     |61.00     |61.00     |6.00      |6.00      |2         |207       |1         |0.24        |-0.2464   |32.80     |0                              
2023-11-23|SA405P1660|61.00     |62.50     |71.50     |62.50     |65.50     |67.50     |4.50      |6.50      |340       |258       |141       |46.19       |-0.2656   |32.71     |0                              
2023-11-23|SA405P1680|67.50     |65.50     |78.00     |65.50     |72.00     |74.00     |4.50      |6.50      |161       |191       |29        |23.94       |-0.2849   |32.62     |0                              
2023-11-23|SA405P1700|74.50     |73.50     |87.50     |73.50     |82.50     |80.50     |8.00      |6.00      |315       |394       |106       |50.41       |-0.3043   |32.54     |0                              
2023-11-23|SA405P1720|81.50     |79.00     |93.00     |79.00     |88.00     |88.50     |6.50      |7.00      |107       |117       |-59       |18.93       |-0.3250   |32.47     |0                              
2023-11-23|SA405P1740|89.50     |104.50    |104.50    |94.50     |96.50     |96.50     |7.00      |7.00      |40        |219       |-22       |8.00        |-0.3459   |32.40     |0                              
2023-11-23|SA405P1760|98.00     |96.00     |116.00    |96.00     |109.00    |105.00    |11.00     |7.00      |71        |166       |-20       |15.67       |-0.3668   |32.33     |0                              
2023-11-23|SA405P1780|106.00    |107.00    |125.50    |107.00    |110.00    |113.50    |4.00      |7.50      |104       |307       |-11       |23.66       |-0.3881   |32.28     |0                              
2023-11-23|SA405P1800|115.50    |112.00    |133.00    |112.00    |122.50    |123.50    |7.00      |8.00      |68        |155       |-35       |17.24       |-0.4096   |32.23     |0                              
2023-11-23|SA405P1820|125.50    |125.00    |141.50    |125.00    |136.00    |133.00    |10.50     |7.50      |78        |147       |-50       |21.50       |-0.4312   |32.18     |0                              
2023-11-23|SA405P1840|135.50    |134.00    |159.50    |134.00    |148.00    |142.50    |12.50     |7.00      |108       |211       |-41       |31.82       |-0.4529   |32.14     |0                              
2023-11-23|SA405P1860|145.50    |145.50    |161.50    |141.50    |160.00    |154.00    |14.50     |8.50      |76        |197       |-13       |23.73       |-0.4743   |32.12     |0                              
2023-11-23|SA405P1880|157.00    |158.00    |179.50    |157.00    |171.50    |165.00    |14.50     |8.00      |57        |145       |-32       |19.13       |-0.4956   |32.10     |0                              
2023-11-23|SA405P1900|168.50    |169.00    |191.50    |167.00    |184.00    |176.50    |15.50     |8.00      |69        |174       |-27       |24.50       |-0.5170   |32.09     |0                              
2023-11-23|SA405P1920|180.50    |181.00    |202.00    |181.00    |193.00    |188.50    |12.50     |8.00      |10        |80        |10        |3.71        |-0.5382   |32.08     |0                              
2023-11-23|SA405P1940|192.50    |191.50    |221.00    |188.00    |209.50    |201.50    |17.00     |9.00      |115       |158       |44        |46.84       |-0.5583   |32.09     |0                              
2023-11-23|SA405P1960|205.50    |206.50    |217.00    |206.50    |217.00    |214.50    |11.50     |9.00      |5         |44        |3         |2.09        |-0.5783   |32.12     |0                              
2023-11-23|SA405P1980|218.50    |0.00      |0.00      |0.00      |0.00      |227.50    |9.00      |9.00      |0         |24        |0         |0.00        |-0.5983   |32.15     |0                              
2023-11-23|SA405P2000|231.50    |227.00    |227.00    |227.00    |227.00    |241.00    |-4.50     |9.50      |1         |35        |1         |0.45        |-0.6178   |32.19     |0                              
2023-11-23|SA405P2040|260.00    |273.00    |273.00    |273.00    |273.00    |270.50    |13.00     |10.50     |2         |45        |2         |1.09        |-0.6533   |32.31     |0                              
2023-11-23|SA405P2080|289.00    |308.00    |310.00    |308.00    |310.00    |300.00    |21.00     |11.00     |2         |19        |2         |1.24        |-0.6884   |32.48     |0                              
2023-11-23|SA405P2120|320.00    |0.00      |0.00      |0.00      |0.00      |332.00    |12.00     |12.00     |0         |8         |0         |0.00        |-0.7182   |32.68     |0                              
