date|code|pre_js|open|high|low|close|cur_js|zd_one|zd_two|cj_volume|cc_volume|zj_volume|cj_amount|DELTA|yhbdl|xql
2023-10-26|SA401P1860|184.50    |0.00      |0.00      |0.00      |0.00      |205.00    |20.50     |20.50     |0         |0         |0         |0.00        |-0.8270   |29.80     |0                              
2023-10-26|SA401P1880|201.50    |0.00      |0.00      |0.00      |0.00      |223.00    |21.50     |21.50     |0         |0         |0         |0.00        |-0.8479   |30.04     |0                              
2023-10-26|SA401P1900|218.50    |0.00      |0.00      |0.00      |0.00      |241.00    |22.50     |22.50     |0         |0         |0         |0.00        |-0.8680   |30.32     |0                              
2023-10-26|SA401P1920|236.00    |0.00      |0.00      |0.00      |0.00      |259.00    |23.00     |23.00     |0         |0         |0         |0.00        |-0.8844   |30.63     |0                              
2023-10-26|SA401P1940|254.00    |0.00      |0.00      |0.00      |0.00      |278.00    |24.00     |24.00     |0         |0         |0         |0.00        |-0.8989   |30.98     |0                              
2023-10-26|SA401P1960|272.00    |0.00      |0.00      |0.00      |0.00      |296.50    |24.50     |24.50     |0         |0         |0         |0.00        |-0.9124   |31.36     |0                              
2023-10-26|SA401P1980|290.50    |0.00      |0.00      |0.00      |0.00      |315.50    |25.00     |25.00     |0         |0         |0         |0.00        |-0.9224   |31.75     |0                              
2023-10-26|SA401P2000|309.00    |320.00    |343.00    |320.00    |338.50    |335.00    |29.50     |26.00     |4         |5         |1         |2.67        |-0.9320   |32.17     |0                              
2023-10-27|SA401C1400|275.00    |0.00      |0.00      |0.00      |0.00      |281.00    |6.00      |6.00      |0         |0         |0         |0.00        |0.9366    |34.15     |0                              
2023-10-27|SA401C1420|257.00    |0.00      |0.00      |0.00      |0.00      |262.50    |5.50      |5.50      |0         |0         |0         |0.00        |0.9253    |33.42     |0                              
2023-10-27|SA401C1440|239.00    |0.00      |0.00      |0.00      |0.00      |244.00    |5.00      |5.00      |0         |0         |0         |0.00        |0.9109    |32.70     |0                              
2023-10-27|SA401C1460|221.00    |0.00      |0.00      |0.00      |0.00      |225.50    |4.50      |4.50      |0         |4         |0         |0.00        |0.8958    |32.01     |0                              
2023-10-27|SA401C1480|204.00    |212.00    |212.00    |212.00    |212.00    |207.50    |8.00      |3.50      |1         |1         |0         |0.42        |0.8760    |31.34     |0                              
2023-10-27|SA401C1500|187.00    |0.00      |0.00      |0.00      |0.00      |189.50    |2.50      |2.50      |0         |4         |0         |0.00        |0.8552    |30.71     |0                              
2023-10-27|SA401C1520|170.50    |0.00      |0.00      |0.00      |0.00      |172.50    |2.00      |2.00      |0         |1         |0         |0.00        |0.8292    |30.11     |0                              
2023-10-27|SA401C1540|155.00    |0.00      |0.00      |0.00      |0.00      |156.00    |1.00      |1.00      |0         |1         |0         |0.00        |0.8017    |29.55     |0                              
2023-10-27|SA401C1560|140.00    |0.00      |0.00      |0.00      |0.00      |140.00    |0.00      |0.00      |0         |0         |0         |0.00        |0.7684    |29.04     |0                              
2023-10-27|SA401C1580|125.50    |118.50    |118.50    |118.50    |118.50    |125.00    |-7.00     |-0.50     |4         |4         |4         |0.95        |0.7329    |28.58     |0                              
2023-10-27|SA401C1600|112.00    |109.50    |117.50    |103.50    |116.50    |110.50    |4.50      |-1.50     |30        |14        |2         |6.77        |0.6928    |28.18     |0                              
2023-10-27|SA401C1620|99.50     |96.50     |106.50    |91.50     |99.00     |97.00     |-0.50     |-2.50     |141       |111       |-5        |27.28       |0.6499    |27.83     |0                              
2023-10-27|SA401C1640|87.50     |83.00     |94.00     |79.50     |90.00     |84.50     |2.50      |-3.00     |77        |137       |17        |13.06       |0.6043    |27.55     |0                              
2023-10-27|SA401C1660|77.00     |74.50     |82.50     |67.50     |76.00     |73.50     |-1.00     |-3.50     |623       |776       |159       |91.20       |0.5566    |27.33     |0                              
2023-10-27|SA401C1680|67.00     |68.50     |71.50     |58.00     |68.00     |63.00     |1.00      |-4.00     |1561     |1969     |251       |199.99      |0.5080    |27.18     |0                              
2023-10-27|SA401C1700|57.50     |58.00     |61.50     |48.50     |57.50     |54.00     |0.00      |-3.50     |1396     |1454     |303       |153.64      |0.4595    |27.10     |0                              
2023-10-27|SA401C1720|50.00     |47.50     |52.00     |41.00     |48.50     |46.00     |-1.50     |-4.00     |1827     |3150     |274       |168.36      |0.4123    |27.08     |50                             
2023-10-27|SA401C1740|42.50     |40.00     |44.00     |34.00     |39.00     |39.00     |-3.50     |-3.50     |1185     |2769     |785       |88.40       |0.3664    |27.11     |0                              
2023-10-27|SA401C1760|36.50     |35.50     |36.50     |28.50     |32.50     |33.00     |-4.00     |-3.50     |1440     |1712     |616       |89.59       |0.3246    |27.21     |0                              
2023-10-27|SA401C1780|30.50     |30.00     |30.50     |23.50     |27.50     |28.00     |-3.00     |-2.50     |1021     |1035     |530       |52.14       |0.2846    |27.36     |0                              
2023-10-27|SA401C1800|26.00     |26.00     |26.50     |20.00     |23.00     |23.50     |-3.00     |-2.50     |5327     |6123     |1486     |240.40      |0.2498    |27.55     |0                              
2023-10-27|SA401C1820|22.00     |21.50     |21.50     |16.50     |18.50     |20.00     |-3.50     |-2.00     |1637     |855       |376       |61.08       |0.2172    |27.79     |0                              
2023-10-27|SA401C1840|19.00     |18.00     |18.00     |13.50     |15.50     |17.00     |-3.50     |-2.00     |1150     |843       |181       |36.41       |0.1895    |28.06     |0                              
2023-10-27|SA401C1860|15.50     |16.00     |16.50     |11.00     |12.50     |14.00     |-3.00     |-1.50     |1500     |1712     |381       |38.12       |0.1640    |28.37     |0                              
2023-10-27|SA401C1880|13.50     |13.00     |13.00     |9.50      |11.00     |12.00     |-2.50     |-1.50     |1414     |992       |208       |30.63       |0.1431    |28.70     |0                              
2023-10-27|SA401C1900|11.50     |9.00      |11.50     |7.50      |10.00     |10.00     |-1.50     |-1.50     |2587     |2821     |621       |49.16       |0.1230    |29.05     |0                              
2023-10-27|SA401C1920|10.00     |10.00     |10.00     |7.00      |7.50      |9.00      |-2.50     |-1.00     |659       |828       |150       |10.92       |0.1079    |29.42     |0                              
2023-10-27|SA401C1940|8.50      |8.00      |8.00      |6.00      |6.50      |7.50      |-2.00     |-1.00     |920       |649       |298       |12.76       |0.0933    |29.80     |0                              
2023-10-27|SA401C1960|7.50      |7.00      |7.00      |5.50      |5.50      |6.50      |-2.00     |-1.00     |756       |912       |512       |9.50        |0.0813    |30.20     |0                              
2023-10-27|SA401C1980|6.50      |5.50      |6.50      |4.50      |5.50      |5.50      |-1.00     |-1.00     |1000     |1252     |391       |10.96       |0.0712    |30.60     |0                              
2023-10-27|SA401C2000|5.50      |5.50      |7.00      |4.50      |5.50      |5.00      |0.00      |-0.50     |9883     |16990    |5345     |111.70      |0.0614    |31.01     |0                              
2023-10-27|SA401P1400|6.00      |6.00      |6.50      |3.50      |4.00      |6.00      |-2.00     |0.00      |870       |540       |540       |9.75        |-0.0625   |34.15     |0                              
2023-10-27|SA401P1420|7.50      |8.00      |8.00      |4.50      |5.00      |7.00      |-2.50     |-0.50     |1010     |1960     |102       |12.37       |-0.0735   |33.42     |0                              
2023-10-27|SA401P1440|9.50      |9.00      |9.50      |6.00      |6.00      |8.50      |-3.50     |-1.00     |709       |622       |58        |11.94       |-0.0877   |32.70     |0                              
2023-10-27|SA401P1460|12.00     |16.00     |16.00     |7.00      |8.00      |10.00     |-4.00     |-2.00     |1436     |3100     |-119      |27.16       |-0.1026   |32.01     |0                              
2023-10-27|SA401P1480|14.50     |14.00     |14.50     |9.00      |9.50      |12.00     |-5.00     |-2.50     |560       |911       |176       |13.29       |-0.1221   |31.34     |0                              
2023-10-27|SA401P1500|17.50     |18.50     |19.00     |11.00     |12.00     |14.00     |-5.50     |-3.50     |6943     |17456    |1348     |198.03      |-0.1426   |30.71     |0                              
2023-10-27|SA401P1520|21.00     |21.50     |21.50     |13.00     |14.50     |17.00     |-6.50     |-4.00     |675       |1472     |108       |22.17       |-0.1683   |30.11     |0                              
2023-10-27|SA401P1540|25.50     |24.50     |25.00     |16.00     |17.00     |20.50     |-8.50     |-5.00     |854       |413       |-49       |34.89       |-0.1957   |29.55     |0                              
2023-10-27|SA401P1560|30.00     |28.50     |30.00     |19.50     |20.50     |24.50     |-9.50     |-5.50     |700       |749       |-4        |33.77       |-0.2287   |29.04     |0                              
2023-10-27|SA401P1580|36.00     |35.00     |35.50     |23.50     |25.50     |29.00     |-10.50    |-7.00     |265       |817       |25        |15.66       |-0.2641   |28.58     |0                              
2023-10-27|SA401P1600|42.00     |42.50     |44.00     |28.00     |29.50     |35.00     |-12.50    |-7.00     |2135     |3147     |664       |143.05      |-0.3041   |28.18     |0                              
2023-10-27|SA401P1620|49.50     |47.00     |50.00     |34.00     |37.50     |41.50     |-12.00    |-8.00     |618       |624       |139       |49.11       |-0.3469   |27.83     |0                              
2023-10-27|SA401P1640|57.50     |55.00     |59.00     |41.50     |47.00     |48.50     |-10.50    |-9.00     |356       |450       |106       |34.88       |-0.3924   |27.55     |0                              
2023-10-27|SA401P1660|67.00     |65.50     |69.00     |49.00     |50.50     |57.50     |-16.50    |-9.50     |911       |1009     |315       |109.18      |-0.4401   |27.33     |0                              
2023-10-27|SA401P1680|77.00     |73.50     |79.50     |57.00     |61.00     |67.00     |-16.00    |-10.00    |507       |848       |321       |67.43       |-0.4887   |27.18     |0                              
2023-10-27|SA401P1700|87.50     |87.00     |90.50     |68.50     |70.50     |78.00     |-17.00    |-9.50     |197       |922       |4         |29.88       |-0.5372   |27.10     |0                              
2023-10-27|SA401P1720|99.50     |95.50     |100.50    |78.50     |79.00     |90.00     |-20.50    |-9.50     |112       |777       |-3        |19.13       |-0.5845   |27.08     |0                              
2023-10-27|SA401P1740|112.00    |108.00    |114.50    |91.50     |91.50     |102.50    |-20.50    |-9.50     |126       |128       |53        |25.57       |-0.6304   |27.11     |0                              
2023-10-27|SA401P1760|126.00    |124.00    |124.00    |104.50    |110.00    |117.00    |-16.00    |-9.00     |60        |69        |-9        |13.37       |-0.6724   |27.21     |0                              
2023-10-27|SA401P1780|140.00    |120.50    |120.50    |120.50    |120.50    |131.50    |-19.50    |-8.50     |10        |27        |0         |2.41        |-0.7125   |27.36     |0                              
2023-10-27|SA401P1800|156.00    |160.00    |160.00    |135.00    |135.00    |147.00    |-21.00    |-9.00     |8         |54        |1         |2.38        |-0.7475   |27.55     |0                              
2023-10-27|SA401P1820|171.50    |0.00      |0.00      |0.00      |0.00      |163.50    |-8.00     |-8.00     |0         |0         |0         |0.00        |-0.7802   |27.79     |0                              
2023-10-27|SA401P1840|188.50    |0.00      |0.00      |0.00      |0.00      |180.50    |-8.00     |-8.00     |0         |0         |0         |0.00        |-0.8081   |28.06     |0                              
2023-10-27|SA401P1860|205.00    |0.00      |0.00      |0.00      |0.00      |197.50    |-7.50     |-7.50     |0         |0         |0         |0.00        |-0.8340   |28.37     |0                              
2023-10-27|SA401P1880|223.00    |0.00      |0.00      |0.00      |0.00      |215.50    |-7.50     |-7.50     |0         |0         |0         |0.00        |-0.8551   |28.70     |0                              
2023-10-27|SA401P1900|241.00    |220.50    |220.50    |220.50    |220.50    |233.50    |-20.50    |-7.50     |6         |6         |6         |2.65        |-0.8755   |29.05     |0                              
2023-10-27|SA401P1920|259.00    |239.00    |239.00    |239.00    |239.00    |252.00    |-20.00    |-7.00     |3         |3         |3         |1.43        |-0.8908   |29.42     |0                              
2023-10-27|SA401P1940|278.00    |0.00      |0.00      |0.00      |0.00      |271.00    |-7.00     |-7.00     |0         |0         |0         |0.00        |-0.9057   |29.80     |0                              
2023-10-27|SA401P1960|296.50    |0.00      |0.00      |0.00      |0.00      |289.50    |-7.00     |-7.00     |0         |0         |0         |0.00        |-0.9180   |30.20     |0                              
2023-10-27|SA401P1980|315.50    |0.00      |0.00      |0.00      |0.00      |309.00    |-6.50     |-6.50     |0         |0         |0         |0.00        |-0.9284   |30.60     |0                              
2023-10-27|SA401P2000|335.00    |0.00      |0.00      |0.00      |0.00      |328.00    |-7.00     |-7.00     |0         |5         |0         |0.00        |-0.9385   |31.01     |0                              
2023-10-30|SA401C1400|281.00    |0.00      |0.00      |0.00      |0.00      |333.00    |52.00     |52.00     |0         |0         |0         |0.00        |0.9673    |34.53     |0                              
2023-10-30|SA401C1420|262.50    |0.00      |0.00      |0.00      |0.00      |314.00    |51.50     |51.50     |0         |0         |0         |0.00        |0.9592    |33.97     |0                              
2023-10-30|SA401C1440|244.00    |0.00      |0.00      |0.00      |0.00      |294.50    |50.50     |50.50     |0         |0         |0         |0.00        |0.9505    |33.42     |0                              
2023-10-30|SA401C1460|225.50    |252.50    |305.00    |252.50    |305.00    |276.00    |79.50     |50.50     |7         |0         |-4        |3.88        |0.9389    |32.88     |0                              
2023-10-30|SA401C1480|207.50    |256.00    |256.00    |256.00    |256.00    |257.00    |48.50     |49.50     |1         |1         |0         |0.51        |0.9268    |32.35     |0                              
2023-10-30|SA401C1500|189.50    |220.00    |258.00    |220.00    |258.00    |238.50    |68.50     |49.00     |3         |2         |-2        |1.43        |0.9108    |31.83     |0                              
2023-10-30|SA401C1520|172.50    |0.00      |0.00      |0.00      |0.00      |220.50    |48.00     |48.00     |0         |1         |0         |0.00        |0.8941    |31.33     |0                              
2023-10-30|SA401C1540|156.00    |0.00      |0.00      |0.00      |0.00      |202.50    |46.50     |46.50     |0         |1         |0         |0.00        |0.8726    |30.84     |0                              
2023-10-30|SA401C1560|140.00    |149.50    |149.50    |149.50    |149.50    |185.00    |9.50      |45.00     |2         |2         |2         |0.60        |0.8499    |30.37     |0                              
2023-10-30|SA401C1580|125.00    |171.50    |171.50    |171.50    |171.50    |168.50    |46.50     |43.50     |3         |7         |3         |1.03        |0.8222    |29.93     |0                              
2023-10-30|SA401C1600|110.50    |115.00    |182.00    |115.00    |154.00    |152.00    |43.50     |41.50     |56        |27        |13        |16.82       |0.7923    |29.51     |0                              
2023-10-30|SA401C1620|97.00     |104.50    |165.50    |104.50    |146.00    |136.50    |49.00     |39.50     |79        |86        |-25       |21.22       |0.7581    |29.13     |0                              
2023-10-30|SA401C1640|84.50     |93.00     |152.50    |93.00     |134.50    |122.00    |50.00     |37.50     |151       |125       |-12       |39.73       |0.7208    |28.77     |0                              
2023-10-30|SA401C1660|73.50     |74.50     |140.00    |74.50     |120.00    |108.00    |46.50     |34.50     |460       |576       |-200      |99.45       |0.6804    |28.46     |0                              
2023-10-30|SA401C1680|63.00     |67.50     |123.00    |63.00     |107.50    |95.00     |44.50     |32.00     |1629     |1569     |-400      |298.25      |0.6366    |28.19     |0                              
2023-10-30|SA401C1700|54.00     |58.00     |111.50    |52.00     |95.00     |82.50     |41.00     |28.50     |3436     |1476     |22        |548.87      |0.5912    |27.96     |0                              
2023-10-30|SA401C1720|46.00     |49.50     |97.00     |45.50     |83.50     |72.00     |37.50     |26.00     |3149     |2456     |-694      |455.51      |0.5438    |27.79     |0                              
2023-10-30|SA401C1740|39.00     |41.00     |85.00     |37.00     |73.00     |62.00     |34.00     |23.00     |1572     |2048     |-721      |213.11      |0.4961    |27.67     |0                              
2023-10-30|SA401C1760|33.00     |32.50     |76.00     |31.00     |62.50     |53.00     |29.50     |20.00     |1160     |1786     |74        |134.98      |0.4485    |27.61     |0                              
2023-10-30|SA401C1780|28.00     |26.50     |65.00     |26.50     |54.50     |45.50     |26.50     |17.50     |925       |889       |-146      |91.70       |0.4027    |27.61     |0                              
2023-10-30|SA401C1800|23.50     |23.00     |57.00     |22.00     |45.00     |38.50     |21.50     |15.00     |12636    |5909     |-214      |972.66      |0.3580    |27.67     |0                              
2023-10-30|SA401C1820|20.00     |18.00     |49.50     |18.00     |41.00     |33.00     |21.00     |13.00     |1373     |692       |-163      |88.96       |0.3176    |27.79     |0                              
2023-10-30|SA401C1840|17.00     |15.50     |43.00     |15.00     |36.00     |27.50     |19.00     |10.50     |1602     |525       |-318      |88.01       |0.2794    |27.96     |0                              
2023-10-30|SA401C1860|14.00     |12.50     |37.50     |12.50     |29.00     |23.50     |15.00     |9.50      |2555     |961       |-751      |128.27      |0.2457    |28.20     |0                              
2023-10-30|SA401C1880|12.00     |16.50     |32.00     |10.50     |26.00     |20.00     |14.00     |8.00      |4209     |1209     |217       |179.91      |0.2148    |28.48     |0                              
2023-10-30|SA401C1900|10.00     |10.00     |27.50     |9.00      |21.50     |17.00     |11.50     |7.00      |6985     |3662     |841       |259.49      |0.1883    |28.80     |0                              
2023-10-30|SA401C1920|9.00      |7.50      |23.50     |7.50      |18.50     |14.50     |9.50      |5.50      |1362     |877       |49        |42.49       |0.1640    |29.17     |0                              
2023-10-30|SA401C1940|7.50      |6.50      |20.00     |6.50      |16.00     |12.50     |8.50      |5.00      |1146     |361       |-288      |29.00       |0.1442    |29.57     |0                              
2023-10-30|SA401C1960|6.50      |6.50      |17.50     |5.50      |13.50     |11.00     |7.00      |4.50      |1103     |555       |-357      |24.36       |0.1253    |29.99     |0                              
2023-10-30|SA401C1980|5.50      |5.50      |15.50     |4.50      |11.50     |9.50      |6.00      |4.00      |1924     |998       |-254      |32.73       |0.1109    |30.45     |0                              
2023-10-30|SA401C2000|5.00      |5.50      |13.00     |4.00      |11.00     |8.00      |6.00      |3.00      |17769    |15033    |-1957    |297.50      |0.0974    |30.91     |0                              
2023-10-30|SA401P1400|6.00      |4.00      |4.00      |2.00      |2.50      |3.00      |-3.50     |-3.00     |651       |732       |192       |3.61        |-0.0330   |34.53     |0                              
2023-10-30|SA401P1420|7.00      |5.00      |5.00      |2.50      |2.50      |3.50      |-4.50     |-3.50     |842       |2094     |134       |5.68        |-0.0407   |33.97     |0                              
2023-10-30|SA401P1440|8.50      |6.00      |6.00      |3.00      |4.00      |4.50      |-4.50     |-4.00     |841       |711       |89        |7.11        |-0.0491   |33.42     |0                              
2023-10-30|SA401P1460|10.00     |8.00      |8.00      |3.50      |4.50      |5.50      |-5.50     |-4.50     |2063     |3642     |542       |23.28       |-0.0603   |32.88     |0                              
2023-10-30|SA401P1480|12.00     |9.50      |9.50      |5.00      |6.00      |6.50      |-6.00     |-5.50     |1592     |1644     |733       |21.34       |-0.0721   |32.35     |0                              
2023-10-30|SA401P1500|14.00     |12.00     |12.00     |6.50      |7.50      |8.00      |-6.50     |-6.00     |12149    |21521    |4065     |217.28      |-0.0878   |31.83     |0                              
2023-10-30|SA401P1520|17.00     |14.00     |14.00     |7.00      |8.50      |10.00     |-8.50     |-7.00     |2174     |1718     |246       |42.94       |-0.1043   |31.33     |0                              
2023-10-30|SA401P1540|20.50     |17.00     |17.50     |8.50      |10.00     |12.00     |-10.50    |-8.50     |1287     |810       |397       |30.92       |-0.1255   |30.84     |0                              
2023-10-30|SA401P1560|24.50     |21.00     |21.00     |10.50     |12.50     |14.50     |-12.00    |-10.00    |1189     |836       |87        |35.77       |-0.1480   |30.37     |0                              
2023-10-30|SA401P1580|29.00     |24.50     |25.00     |13.00     |15.50     |18.00     |-13.50    |-11.00    |696       |916       |99        |23.80       |-0.1755   |29.93     |0                              
2023-10-30|SA401P1600|35.00     |30.00     |30.50     |15.50     |19.50     |21.50     |-15.50    |-13.50    |7060     |3626     |479       |284.57      |-0.2052   |29.51     |0                              
2023-10-30|SA401P1620|41.50     |35.00     |36.50     |19.00     |22.50     |26.00     |-19.00    |-15.50    |1161     |507       |-117      |58.72       |-0.2392   |29.13     |0                              
2023-10-30|SA401P1640|48.50     |42.00     |43.00     |14.50     |26.50     |31.00     |-22.00    |-17.50    |1045     |619       |169       |63.09       |-0.2764   |28.77     |0                              
2023-10-30|SA401P1660|57.50     |51.00     |55.00     |28.00     |33.50     |37.00     |-24.00    |-20.50    |2529     |1034     |25        |186.33      |-0.3166   |28.46     |0                              
2023-10-30|SA401P1680|67.00     |60.00     |61.50     |33.00     |40.00     |44.00     |-27.00    |-23.00    |1184     |871       |23        |103.95      |-0.3603   |28.19     |0                              
2023-10-30|SA401P1700|78.00     |68.00     |71.50     |39.50     |46.50     |52.00     |-31.50    |-26.00    |1333     |1255     |333       |143.36      |-0.4057   |27.96     |0                              
2023-10-30|SA401P1720|90.00     |80.00     |80.50     |46.00     |56.50     |61.00     |-33.50    |-29.00    |1335     |772       |-5        |153.62      |-0.4531   |27.79     |0                              
2023-10-30|SA401P1740|102.50    |89.50     |89.50     |56.00     |64.00     |71.00     |-38.50    |-31.50    |537       |276       |148       |71.80       |-0.5008   |27.67     |0                              
2023-10-30|SA401P1760|117.00    |101.00    |105.50    |67.50     |78.50     |82.00     |-38.50    |-35.00    |224       |184       |115       |34.80       |-0.5484   |27.61     |0                              
2023-10-30|SA401P1780|131.50    |115.00    |115.00    |74.50     |94.50     |94.50     |-37.00    |-37.00    |102       |60        |33        |17.87       |-0.5943   |27.61     |0                              
2023-10-30|SA401P1800|147.00    |132.00    |132.00    |86.50     |103.50    |107.00    |-43.50    |-40.00    |59        |72        |18        |11.42       |-0.6390   |27.67     |0                              
2023-10-30|SA401P1820|163.50    |149.50    |149.50    |99.50     |123.00    |121.50    |-40.50    |-42.00    |21        |7         |7         |4.77        |-0.6795   |27.79     |0                              
2023-10-30|SA401P1840|180.50    |138.00    |138.00    |120.50    |130.00    |136.50    |-50.50    |-44.00    |77        |49        |49        |20.14       |-0.7179   |27.96     |0                              
2023-10-30|SA401P1860|197.50    |154.00    |154.00    |135.00    |135.00    |152.50    |-62.50    |-45.00    |24        |10        |10        |7.11        |-0.7518   |28.20     |0                              
2023-10-30|SA401P1880|215.50    |0.00      |0.00      |0.00      |0.00      |168.50    |-47.00    |-47.00    |0         |0         |0         |0.00        |-0.7828   |28.48     |0                              
2023-10-30|SA401P1900|233.50    |187.50    |187.50    |187.50    |187.50    |185.50    |-46.00    |-48.00    |10        |16        |10        |3.75        |-0.8096   |28.80     |0                              
2023-10-30|SA401P1920|252.00    |205.00    |205.00    |187.00    |201.00    |203.00    |-51.00    |-49.00    |14        |11        |8         |5.68        |-0.8341   |29.17     |0                              
2023-10-30|SA401P1940|271.00    |222.50    |222.50    |220.50    |220.50    |221.00    |-50.50    |-50.00    |30        |0         |0         |13.28       |-0.8540   |29.57     |0                              
2023-10-30|SA401P1960|289.50    |241.00    |241.00    |241.00    |241.00    |239.00    |-48.50    |-50.50    |10        |10        |10        |4.82        |-0.8732   |29.99     |0                              
2023-10-30|SA401P1980|309.00    |260.50    |260.50    |260.50    |260.50    |258.00    |-48.50    |-51.00    |10        |10        |10        |5.21        |-0.8879   |30.45     |0                              
2023-10-30|SA401P2000|328.00    |278.50    |278.50    |270.00    |270.00    |276.50    |-58.00    |-51.50    |17        |13        |8         |9.38        |-0.9016   |30.91     |0                              
2023-10-31|SA401C1400|333.00    |339.00    |339.00    |319.50    |319.50    |330.50    |-13.50    |-2.50     |6         |6         |6         |3.97        |0.9633    |35.57     |0                              
2023-10-31|SA401C1420|314.00    |301.50    |301.50    |300.00    |300.00    |311.50    |-14.00    |-2.50     |12        |12        |12        |7.23        |0.9551    |35.05     |0                              
2023-10-31|SA401C1440|294.50    |282.50    |282.50    |281.00    |281.00    |292.50    |-13.50    |-2.00     |12        |12        |12        |6.77        |0.9448    |34.54     |0                              
2023-10-31|SA401C1460|276.00    |0.00      |0.00      |0.00      |0.00      |273.50    |-2.50     |-2.50     |0         |0         |0         |0.00        |0.9332    |34.03     |0                              
2023-10-31|SA401C1480|257.00    |0.00      |0.00      |0.00      |0.00      |255.00    |-2.00     |-2.00     |0         |1         |0         |0.00        |0.9192    |33.53     |0                              
2023-10-31|SA401C1500|238.50    |0.00      |0.00      |0.00      |0.00      |236.50    |-2.00     |-2.00     |0         |2         |0         |0.00        |0.9032    |33.04     |0                              
2023-10-31|SA401C1520|220.50    |0.00      |0.00      |0.00      |0.00      |218.50    |-2.00     |-2.00     |0         |1         |0         |0.00        |0.8846    |32.56     |0                              
2023-10-31|SA401C1540|202.50    |0.00      |0.00      |0.00      |0.00      |201.00    |-1.50     |-1.50     |0         |1         |0         |0.00        |0.8634    |32.10     |0                              
2023-10-31|SA401C1560|185.00    |0.00      |0.00      |0.00      |0.00      |184.00    |-1.00     |-1.00     |0         |2         |0         |0.00        |0.8389    |31.65     |0                              
2023-10-31|SA401C1580|168.50    |169.50    |169.50    |169.50    |169.50    |167.50    |1.00      |-1.00     |3         |4         |-3        |1.02        |0.8118    |31.21     |0                              
2023-10-31|SA401C1600|152.00    |153.00    |153.00    |136.50    |136.50    |151.50    |-15.50    |-0.50     |5         |24        |-3        |1.49        |0.7808    |30.80     |0                              
2023-10-31|SA401C1620|136.50    |131.50    |138.00    |121.50    |121.50    |136.00    |-15.00    |-0.50     |9         |83        |-3        |2.34        |0.7475    |30.41     |0                              
2023-10-31|SA401C1640|122.00    |113.00    |117.50    |108.00    |117.00    |121.50    |-5.00     |-0.50     |14        |115       |-10       |3.08        |0.7098    |30.04     |0                              
2023-10-31|SA401C1660|108.00    |113.00    |113.00    |95.50     |107.50    |107.50    |-0.50     |-0.50     |99        |582       |6         |21.19       |0.6704    |29.71     |0                              
2023-10-31|SA401C1680|95.00     |107.50    |107.50    |82.50     |92.50     |95.00     |-2.50     |0.00      |536       |1549     |-20       |99.97       |0.6273    |29.41     |0                              
2023-10-31|SA401C1700|82.50     |93.00     |93.00     |73.00     |77.00     |83.00     |-5.50     |0.50      |1746     |1062     |-414      |281.92      |0.5829    |29.15     |0                              
2023-10-31|SA401C1720|72.00     |81.00     |81.50     |61.50     |69.00     |72.00     |-3.00     |0.00      |1041     |2412     |-44       |147.00      |0.5367    |28.94     |0                              
2023-10-31|SA401C1740|62.00     |70.00     |72.50     |52.00     |61.00     |62.50     |-1.00     |0.50      |844       |2122     |74        |102.06      |0.4903    |28.78     |0                              
2023-10-31|SA401C1760|53.00     |62.00     |63.00     |46.00     |52.50     |53.50     |-0.50     |0.50      |688       |2077     |291       |69.21       |0.4438    |28.68     |0                              
2023-10-31|SA401C1780|45.50     |53.00     |53.00     |38.50     |45.00     |46.00     |-0.50     |0.50      |775       |1179     |290       |70.06       |0.3991    |28.64     |0                              
2023-10-31|SA401C1800|38.50     |46.00     |46.50     |32.00     |37.50     |39.00     |-1.00     |0.50      |8374     |5794     |-115      |645.60      |0.3556    |28.66     |0                              
2023-10-31|SA401C1820|33.00     |39.00     |39.50     |27.00     |31.00     |33.00     |-2.00     |0.00      |753       |704       |12        |49.53       |0.3158    |28.74     |0                              
2023-10-31|SA401C1840|27.50     |34.00     |34.00     |23.50     |28.00     |28.00     |0.50      |0.50      |461       |518       |-7        |26.20       |0.2784    |28.89     |0                              
2023-10-31|SA401C1860|23.50     |29.00     |29.00     |19.50     |23.50     |24.00     |0.00      |0.50      |822       |930       |-31       |39.86       |0.2451    |29.09     |0                              
2023-10-31|SA401C1880|20.00     |25.50     |25.50     |17.00     |19.00     |20.50     |-1.00     |0.50      |2818     |1407     |198       |108.80      |0.2147    |29.36     |0                              
2023-10-31|SA401C1900|17.00     |22.00     |22.00     |14.00     |16.50     |17.50     |-0.50     |0.50      |6595     |4252     |590       |232.48      |0.1884    |29.67     |0                              
2023-10-31|SA401C1920|14.50     |18.50     |18.50     |11.50     |14.00     |15.00     |-0.50     |0.50      |1290     |599       |-278      |34.93       |0.1644    |30.03     |0                              
2023-10-31|SA401C1940|12.50     |16.00     |16.00     |10.50     |12.00     |13.00     |-0.50     |0.50      |865       |530       |169       |21.76       |0.1449    |30.42     |0                              
2023-10-31|SA401C1960|11.00     |13.00     |13.00     |9.00      |11.00     |11.00     |0.00      |0.00      |278       |603       |48        |6.26        |0.1262    |30.84     |0                              
2023-10-31|SA401C1980|9.50      |12.00     |12.00     |7.50      |8.50      |9.50      |-1.00     |0.00      |723       |1115     |117       |13.78       |0.1117    |31.29     |0                              
